real_region	n_bins	null_chrom	null_start	p_combined
CH_JH_iEmu	875	chr5	36900000	0.559865
CH_JH_iEmu	875	chr1	179927400	0.00163779
CH_JH_iEmu	875	chr7	124348600	0.908094
CH_JH_iEmu	875	chr2	130153000	0.426362
CH_JH_iEmu	875	chr1	61622400	0.14396
CH_JH_iEmu	875	chr17	14386600	0.953226
DH_cluster	500	chr12	79351200	0.183997
DH_cluster	500	chr15	46720600	0.913996
DH_cluster	500	chr11	26746200	0.386128
DH_cluster	500	chr19	6004600	0.964356
DH_cluster	500	chr13	86579800	0.278175
DH_cluster	500	chr2	143651800	0.741693
DH_cluster	500	chr7	72199000	0.959394
DH_cluster	500	chr17	35567600	0.870114
DH_cluster	500	chr9	50483800	0.832787
DH_cluster	500	chr7	118594200	0.00861618
DH_cluster	500	chr4	85947200	0.811656
DH_cluster	500	chr1	168023800	0.385798
DH_cluster	500	chr9	103422600	1
DH_cluster	500	chr13	83328600	0.789698
DH_cluster	500	chr18	33473400	0.163429
DH_cluster	500	chr16	65667800	0.876843
DH_cluster	500	chr3	124543800	0.796782
DH_cluster	500	chr10	65270000	0.439172
DH_cluster	500	chr3	8285000	1
DH_cluster	500	chr11	110148800	0.074129
DH_cluster	500	chr18	67206800	0.517984
DH_cluster	500	chr5	135647800	0.849457
DH_cluster	500	chr10	47919400	0.735882
DH_cluster	500	chr3	73233400	0.907522
DH_cluster	500	chr10	19523000	0.0632075
DH_cluster	500	chr4	86908800	0.531562
DH_cluster	500	chr7	97737800	5.25644e-16
DH_cluster	500	chr15	66169200	0.792243
DH_cluster	500	chr5	104246800	0.0215892
DH_cluster	500	chr15	45700200	0.852426
DH_cluster	500	chr6	119740200	0.186934
DH_cluster	500	chr5	36706600	0.0445211
DH_cluster	500	chr2	124175800	0.729915
DH_cluster	500	chr3	127546800	0.613977
DH_cluster	500	chr12	2180600	1
DH_cluster	500	chr9	58587600	0.817372
DH_cluster	500	chr12	84927000	0.531304
DH_cluster	500	chr7	73868200	0.958368
DH_cluster	500	chr2	102949200	0.182589
DH_cluster	500	chr2	81477000	0.86956
DH_cluster	500	chr10	87691000	0.349352
DH_cluster	500	chr8	12801000	1
DH_cluster	500	chr9	95135200	1
DH_cluster	500	chr8	12613200	0.139276
DH_cluster	500	chr5	85492400	0.226943
DH_cluster	500	chr1	67836800	0.942384
DH_cluster	500	chr3	69351000	0.70442
DH_cluster	500	chr7	142650600	0.00234161
DH_cluster	500	chr4	133826800	0.0411245
DH_cluster	500	chr1	166311000	0.676437
DH_cluster	500	chr5	43002600	0.860462
DH_cluster	500	chr9	16728000	0.940195
DH_cluster	500	chr12	117447200	0.855058
DH_cluster	500	chr7	96535600	0.199608
DH_cluster	500	chr12	38642800	0.263941
DH_cluster	500	chr1	33784000	2.26972e-05
DH_cluster	500	chr2	139227600	0.797523
DH_cluster	500	chr7	103783800	0.227126
DH_cluster	500	chr3	144254000	0.628796
DH_cluster	500	chr2	90730800	0.584325
DH_cluster	500	chr11	59182400	0.356271
DH_cluster	500	chr5	102825800	0.53666
DH_cluster	500	chr6	94019000	0.329413
DH_cluster	500	chr2	21408600	0.277293
DH_cluster	500	chr18	33002800	0.18489
DH_cluster	500	chr11	108603400	0.0260478
DH_cluster	500	chr4	118740800	0.431676
DH_cluster	500	chr11	96047400	0.00198104
DH_cluster	500	chr4	71841200	0.388715
DH_cluster	500	chr2	81190400	0.785183
DH_cluster	500	chr7	131067400	0.389785
DH_cluster	500	chr3	113894000	1
DH_cluster	500	chr14	39607800	0.189593
DH_cluster	500	chr3	74383400	0.849457
DH_cluster	500	chr13	102773800	0.727367
DH_cluster	500	chr11	81187600	0.526841
DH_cluster	500	chr9	54094400	0.480591
DH_cluster	500	chr14	12306400	0.156288
DH_cluster	500	chr2	117909600	0.167162
DH_cluster	500	chr7	114486800	0.0056494
DH_cluster	500	chr10	8221600	0.676056
DH_cluster	500	chr5	101036400	0.966501
DH_cluster	500	chr2	26416200	1
DH_cluster	500	chr14	98440200	0.668636
DH_cluster	500	chr17	15989000	0.597134
DH_cluster	500	chr14	44256400	1
DH_cluster	500	chr1	32121200	0.564043
DH_cluster	500	chr10	122465000	0.445989
DH_cluster	500	chr12	9571600	0.423929
DH_cluster	500	chr10	13392400	0.870096
DH_cluster	500	chr10	58832400	0.810089
DH_cluster	500	chr14	115406800	0.403983
DH_cluster	500	chr10	103357000	0.0449457
DH_cluster	500	chr5	42480200	0.559313
DH_cluster	500	chr8	110091800	0.764231
DH_cluster	500	chr1	86171200	0.870399
DH_cluster	500	chr15	3937600	0.0869872
DH_cluster	500	chr2	160438600	1
DH_cluster	500	chr8	41722200	0.586077
DH_cluster	500	chr11	13034400	0.537746
DH_cluster	500	chr4	40219200	0.167545
DH_cluster	500	chr13	79405800	1
DH_cluster	500	chr13	40363000	0.790694
DH_cluster	500	chr17	11588200	0.9506
DH_cluster	500	chr4	36523800	0.215375
DH_cluster	500	chr8	4804800	0.319038
DH_cluster	500	chr6	46457400	0.863909
DH_cluster	500	chr12	99339800	1
DH_cluster	500	chr5	30607400	0.97145
DH_cluster	500	chr5	144285600	0.0227177
DH_cluster	500	chr10	116259800	0.243037
DH_cluster	500	chr17	25009200	0.905206
DH_cluster	500	chr3	84282800	0.644689
DH_cluster	500	chr7	7790000	1
DH_cluster	500	chr19	10196000	1
DH_cluster	500	chr13	104629600	0.0978012
DH_cluster	500	chr16	22952200	0.0338875
DH_cluster	500	chr8	115203200	0.809375
DH_cluster	500	chr5	6098000	0.866946
DH_cluster	500	chr9	94787800	0.529596
DH_cluster	500	chr6	132605000	0.925056
DH_cluster	500	chr13	13719200	8.75116e-14
DH_cluster	500	chr4	3779200	0.000349242
DH_cluster	500	chr4	144833800	0.380097
DH_cluster	500	chr2	14661600	7.75557e-06
DH_cluster	500	chr2	150475400	0.187211
DH_cluster	500	chr3	57804600	0.382415
DH_cluster	500	chr16	57817000	0.551743
DH_cluster	500	chr3	46039000	0.528441
DH_cluster	500	chr12	36798600	0.441203
DH_cluster	500	chr18	45044800	0.808819
DH_cluster	500	chr2	91964000	0.309702
DH_cluster	500	chr1	33975600	0.841989
DH_cluster	500	chr2	42601200	0.86499
DH_cluster	500	chr11	115975400	1
DH_cluster	500	chr10	17154800	0.245076
DH_cluster	500	chr11	91885200	0.406395
DH_cluster	500	chr3	94096600	0.293262
DH_cluster	500	chr12	3167600	0.616843
DH_cluster	500	chr13	86823400	0.838662
DH_cluster	500	chr2	80038000	0.654086
DH_cluster	500	chr17	13938200	0.616037
DH_cluster	500	chr6	145249600	0.270849
DH_cluster	500	chr10	38962400	0.872101
DH_cluster	500	chr9	40910800	0.0164198
DH_cluster	500	chr5	143917200	0.202236
DH_cluster	500	chr17	48753400	0.409783
DH_cluster	500	chr8	5774200	0.88016
DH_cluster	500	chr9	103891200	1.34138e-05
DH_cluster	500	chr2	20080400	0.860316
DH_cluster	500	chr7	1278600	1
DH_cluster	500	chr14	117992600	3.70306e-07
DH_cluster	500	chr17	69011800	0.848646
DH_cluster	500	chr10	105065400	0.00431912
DH_cluster	500	chr12	100637200	0.480413
DH_cluster	500	chr2	4638400	0.153647
DH_cluster	500	chr15	26021000	0.4135
DH_cluster	500	chr4	123931400	0.680564
DH_cluster	500	chr8	98553400	0.130004
DH_cluster	500	chr16	60583400	0.63858
DH_cluster	500	chr14	37493400	0.796782
DH_cluster	500	chr6	62319800	0.168625
DH_cluster	500	chr7	18918600	0.838662
DH_cluster	500	chr16	63278600	0.842053
DH_cluster	500	chr7	78390600	0.205815
DH_cluster	500	chr4	39130400	0.598923
DH_cluster	500	chr13	99034000	0.0461173
DH_cluster	500	chr2	147429600	1
DH_cluster	500	chr1	91844000	0.320591
DH_cluster	500	chr2	106766600	0.789341
DH_cluster	500	chr15	34816800	0.0427218
DH_cluster	500	chr2	57938400	0.0118875
DH_cluster	500	chr17	55663800	0.00175569
DH_cluster	500	chr5	27133400	0.223227
DH_cluster	500	chr3	71717600	0.530863
DH_cluster	500	chr1	23070200	0.255201
DH_cluster	500	chr1	39596600	0.599867
DH_cluster	500	chr1	34507400	0.578317
DH_cluster	500	chr14	65041000	1
DH_cluster	500	chr6	124070200	0.00285331
DH_cluster	500	chr10	40772200	0.00221561
DH_cluster	500	chr16	75459200	0.0886126
DH_cluster	500	chr1	166554000	0.406444
DH_cluster	500	chr3	141099000	0.846931
DH_cluster	500	chr4	37838000	0.528441
DH_cluster	500	chr14	116962000	0.889423
DH_cluster	500	chr1	81378200	0.0978956
DH_cluster	500	chr6	137829000	0.329065
DH_cluster	500	chr2	95498000	0.75657
DH_cluster	500	chr15	11265000	0.488826
DH_cluster	500	chr17	6654600	4.20395e-20
DH_cluster	500	chr2	151862400	0.86499
DH_cluster	500	chr17	77854600	0.867129
DH_cluster	500	chr19	19837000	0.81254
DH_cluster	500	chr12	96231800	0.0825443
DH_cluster	500	chr9	76731600	0.37675
DH_cluster	500	chr2	139859800	0.0968693
DH_cluster	500	chr8	40926200	0.29736
DH_cluster	500	chr15	53651200	0.108889
DH_cluster	500	chr7	113000400	1
DH_cluster	500	chr9	49669600	0.207784
DH_cluster	500	chr4	10945000	0.919421
DH_cluster	500	chr10	20628200	0.425729
DH_cluster	500	chr7	86642400	0.853104
DH_cluster	500	chr6	35445400	0.226453
DH_cluster	500	chr6	108482000	0.747053
DH_cluster	500	chr6	49745600	0.00923891
DH_cluster	500	chr11	28579400	0.762094
DH_cluster	500	chr18	27483800	0.781107
DH_cluster	500	chr17	79521800	0.623265
DH_cluster	500	chr5	72085200	0.800502
DH_cluster	500	chr8	121602000	0.926683
DH_cluster	500	chr9	104632000	0.0596102
DH_cluster	500	chr12	67563400	0.685317
DH_cluster	500	chr9	65319400	0.0831955
DH_cluster	500	chr5	27499200	0.816974
DH_cluster	500	chr3	116007800	0.28393
DH_cluster	500	chr11	62311400	0.518595
DH_cluster	500	chr2	155324800	0.952836
DH_cluster	500	chr14	80416200	1
DH_cluster	500	chr13	11892200	0.510079
DH_cluster	500	chr2	93907000	0.174681
DH_cluster	500	chr2	169293200	0.000989509
DH_cluster	500	chr18	16794600	0.590924
DH_cluster	500	chr14	100521800	0.79209
DH_cluster	500	chr12	119252400	0.0580698
DH_cluster	500	chr18	72306600	0.277571
DH_cluster	500	chr4	112641400	0.00980337
DH_cluster	500	chr2	106710800	0.215571
DH_cluster	500	chr14	21715600	0.96126
DH_cluster	500	chr8	22035600	0.715773
DH_cluster	500	chr14	59262400	0.381116
DH_cluster	500	chr8	59947800	0.797472
DH_cluster	500	chr13	108057400	0.815226
DH_cluster	500	chr10	102593200	0.16042
DH_cluster	500	chr14	18551000	0.616037
DH_cluster	500	chr2	167811600	0.521419
DH_cluster	500	chr2	132089600	0.154676
DH_cluster	500	chr9	12091800	0.222514
DH_cluster	500	chr7	134061400	0.860863
DH_cluster	500	chr11	94112800	0.81254
DH_cluster	500	chr5	109921800	0.0053137
DH_cluster	500	chr13	106008200	0.863615
DH_cluster	500	chr4	124111000	0.148287
DH_cluster	500	chr5	55803200	0.507545
DH_cluster	500	chr3	151771000	0.273396
DH_cluster	500	chr17	15145800	0.466926
DH_cluster	500	chr7	107684400	0.811845
DH_cluster	500	chr13	46137800	0.0326172
DH_cluster	500	chr8	120003600	0.297607
DH_cluster	500	chr12	110488400	1
DH_cluster	500	chr10	20661800	0.419524
DH_cluster	500	chr19	24239000	0.533187
DH_cluster	500	chr11	103211800	0.258396
DH_cluster	500	chr2	173011400	0.80995
DH_cluster	500	chr15	88974400	0.416423
DH_cluster	500	chr2	114892800	0.806178
DH_cluster	500	chr14	4123200	1
DH_cluster	500	chr1	132000000	1
DH_cluster	500	chr7	105358000	0.960356
DH_cluster	500	chr5	125576400	0.0156084
DH_cluster	500	chr7	45360400	1
DH_cluster	500	chr5	67954000	0.174309
DH_cluster	500	chr17	69438200	0.210374
DH_cluster	500	chr2	140069600	0.752
DH_cluster	500	chr19	5323800	0.793766
DH_cluster	500	chr5	133381200	0.0187167
DH_cluster	500	chr15	6065000	0.218189
DH_cluster	500	chr19	8331400	0.0104402
DH_cluster	500	chr9	17778800	0.945402
DH_cluster	500	chr2	124237800	0.271049
DH_cluster	500	chr1	173899200	0.00828079
DH_cluster	500	chr4	72506200	0.270066
DH_cluster	500	chr12	16927000	0.021036
DH_cluster	500	chr3	2803600	1
DH_cluster	500	chr9	113544400	0.954763
DH_cluster	500	chr1	1919200	1
DH_cluster	500	chr1	1976400	1
DH_cluster	500	chr14	121745800	0.484198
DH_cluster	500	chr4	123522000	0.723625
DH_cluster	500	chr15	26260000	0.233889
DH_cluster	500	chr12	7555800	0.929771
DH_cluster	500	chr17	11641600	0.814912
DH_cluster	500	chr11	94760600	0.246501
DH_cluster	500	chr15	45676200	1
DH_cluster	500	chr3	6584200	0.86946
DH_cluster	500	chr2	126861000	0.525649
DH_cluster	500	chr13	61794400	0.464558
DH_cluster	500	chr9	10834000	0.0750882
DH_cluster	500	chr3	135699800	0.0157336
DH_cluster	500	chr13	7843400	0.536789
DH_cluster	500	chr4	32104200	0.0171485
DH_cluster	500	chr11	62555600	1
DH_cluster	500	chr14	122318800	0.0491079
DH_cluster	500	chr1	15362000	0.520335
DH_cluster	500	chr1	121087000	0.431684
DH_cluster	500	chr16	44733800	0.274124
DH_cluster	500	chr3	114191000	0.454949
DH_cluster	500	chr2	139764600	0.464842
DH_cluster	500	chr19	11086600	0.155557
DH_cluster	500	chr7	80062000	0.846026
DH_cluster	500	chr9	97649400	0.628189
DH_cluster	500	chr18	13614400	0.319603
DH_cluster	500	chr5	63863000	0.133767
DH_cluster	500	chr11	69938000	1
DH_cluster	500	chr9	55413600	0.412584
DH_cluster	500	chr2	171275000	1
DH_cluster	500	chr10	90849000	0.715773
DH_cluster	500	chr10	52199400	0.175495
DH_cluster	500	chr2	177168000	0.0641886
DH_cluster	500	chr4	21885200	0.00140624
DH_cluster	500	chr5	93541400	1
DH_cluster	500	chr9	120320600	0.370929
DH_cluster	500	chr7	60066600	0.276679
DH_cluster	500	chr3	150328000	0.276208
DH_cluster	500	chr5	88870800	0.931237
DH_cluster	500	chr1	60043600	0.194375
DH_cluster	500	chr10	54544800	0.796067
DH_cluster	500	chr4	15450600	0.806549
DH_cluster	500	chr8	73386800	0.515971
DH_cluster	500	chr11	65672400	0.147641
DH_cluster	500	chr9	79897000	0.971574
DH_cluster	500	chr5	36973400	0.356309
DH_cluster	500	chr8	99723000	1
DH_cluster	500	chr7	77564600	1
DH_cluster	500	chr6	92028600	0.799403
DH_cluster	500	chr10	104839800	0.595579
DH_cluster	500	chr16	72406200	0.531622
DH_cluster	500	chr17	80298400	0.433605
DH_cluster	500	chr8	64947800	0.330296
DH_cluster	500	chr12	29360800	0.290285
DH_cluster	500	chr15	34534000	0.386128
DH_cluster	500	chr10	7821800	0.860905
DH_cluster	500	chr1	24124200	0.0325137
DH_cluster	500	chr15	83224600	0.00910116
DH_cluster	500	chr4	8630000	0.778186
DH_cluster	500	chr5	73462800	0.108861
DH_cluster	500	chr5	26202800	1
DH_cluster	500	chr13	108497800	0.384414
DH_cluster	500	chr15	2099600	1
DH_cluster	500	chr15	42760800	0.112486
DH_cluster	500	chr3	61350000	0.604079
DH_cluster	500	chr14	83874000	0.818526
DH_cluster	500	chr6	18204400	0.689965
DH_cluster	500	chr18	7862000	0.293775
DH_cluster	500	chr12	118045600	0.0718159
DH_cluster	500	chr5	116607800	0.00491071
DH_cluster	500	chr11	84628600	0.0142064
DH_cluster	500	chr6	138347400	1
DH_cluster	500	chr1	126220600	0.0297326
DH_cluster	500	chr3	118851000	0.534723
DH_cluster	500	chr3	83116200	0.81105
DH_cluster	500	chr3	67251200	3.7737e-05
DH_cluster	500	chr19	48930200	0.913996
DH_cluster	500	chr8	26387000	0.0821279
DH_cluster	500	chr19	49405200	0.554332
DH_cluster	500	chr2	92824800	0.923371
DH_cluster	500	chr2	149747600	1
DH_cluster	500	chr7	107960000	0.858714
DH_cluster	500	chr10	117836400	0.417526
DH_cluster	500	chr3	24092200	0.827489
DH_cluster	500	chr17	88146000	0.787968
DH_cluster	500	chr4	7942600	0.872412
DH_cluster	500	chr5	31649400	0.528962
DH_cluster	500	chr14	60489600	0.791236
DH_cluster	500	chr10	3386200	0.315112
DH_cluster	500	chr4	130932000	0.286444
DH_cluster	500	chr9	104369800	0.217458
DH_cluster	500	chr9	51814200	0.541764
DH_cluster	500	chr13	79235000	0.397618
DH_cluster	500	chr1	140982200	0.838662
DH_cluster	500	chr8	48704800	1
DH_cluster	500	chr5	141119800	0.0788262
DH_cluster	500	chr10	109604600	0.456611
DH_cluster	500	chr13	82808800	0.560488
DH_cluster	500	chr10	111305400	0.206366
DH_cluster	500	chr17	29898600	0.00557411
DH_cluster	500	chr15	62113000	0.650484
DH_cluster	500	chr5	87082800	0.283103
DH_cluster	500	chr8	64044800	0.0203223
DH_cluster	500	chr2	4263800	0.540363
DH_cluster	500	chr17	36893600	0.357911
DH_cluster	500	chr9	48981600	0.974299
DH_cluster	500	chr5	27079000	0.739387
DH_cluster	500	chr3	41895000	0.279212
DH_cluster	500	chr17	3594400	0.0437143
DH_cluster	500	chr7	61684200	1
DH_cluster	500	chr14	40295600	0.80995
DH_cluster	500	chr1	82482800	0.488393
DH_cluster	500	chr11	34214600	1
DH_cluster	500	chr9	87661200	0.52781
DH_cluster	500	chr9	121597000	0.459577
DH_cluster	500	chr10	126022200	0.442402
DH_cluster	500	chr17	71587400	1
DH_cluster	500	chr13	34674200	0.676056
DH_cluster	500	chr16	7603400	0.204536
DH_cluster	500	chr13	15236200	0.309606
DH_cluster	500	chr7	93437800	0.0948026
DH_cluster	500	chr9	67756200	0.585832
DH_cluster	500	chr18	11355200	0.157117
DH_cluster	500	chr5	146963400	0.9567
DH_cluster	500	chr13	115862000	0.254927
DH_cluster	500	chr6	110461200	1
DH_cluster	500	chr2	54610400	0.852426
DH_cluster	500	chr12	7215800	0.824114
DH_cluster	500	chr10	112332200	0.770684
DH_cluster	500	chr10	43804400	0.0569029
DH_cluster	500	chr7	141363800	1
DH_cluster	500	chr12	78757800	0.89089
DH_cluster	500	chr8	11219400	0.0775736
DH_cluster	500	chr12	33286400	1
DH_cluster	500	chr15	96152800	0.020289
DH_cluster	500	chr1	12879800	0.114299
DH_cluster	500	chr1	72261200	0.909757
DH_cluster	500	chr2	169228800	0.615779
DH_cluster	500	chr11	80671400	0.778186
DH_cluster	500	chr12	2717400	1
DH_cluster	500	chr13	103029600	0.413675
DH_cluster	500	chr12	46277200	0.86614
DH_cluster	500	chr4	9070200	0.574704
DH_cluster	500	chr9	28482200	0.814357
DH_cluster	500	chr1	166603800	0.868526
DH_cluster	500	chr10	36364800	0.539438
DH_cluster	500	chr1	131601200	0.0362404
DH_cluster	500	chr6	103449600	0.206771
DH_cluster	500	chr11	109549400	0.140257
DH_cluster	500	chr4	63961600	0.774802
DH_cluster	500	chr6	126507800	1
DH_cluster	500	chr15	92642800	0.0513435
DH_cluster	500	chr14	37846000	1
DH_cluster	500	chr6	19562800	0.809894
DH_cluster	500	chr16	27403200	0.628796
DH_cluster	500	chr3	109532600	0.289314
DH_cluster	500	chr5	12815000	0.464042
DH_cluster	500	chr11	52756200	0.50395
DH_cluster	500	chr19	48877600	0.760897
DH_cluster	500	chr5	116033800	0.416843
DH_cluster	500	chr2	73711000	0.0864912
DH_cluster	500	chr14	24898400	0.476247
DH_cluster	500	chr11	120607600	1.96616e-09
DH_cluster	500	chr14	9177000	0.968869
DH_cluster	500	chr17	36206200	0.211611
DH_cluster	500	chr10	45694800	0.152373
DH_cluster	500	chr6	22647200	0.798781
DH_cluster	500	chr1	67549200	1
DH_cluster	500	chr1	40262200	0.684116
DH_cluster	500	chr7	138578400	1
DH_cluster	500	chr5	97068400	0.345971
DH_cluster	500	chr7	127161600	0.810141
DH_cluster	500	chr13	60452600	0.0693923
DH_cluster	500	chr5	82595600	0.0912739
DH_cluster	500	chr16	36923200	0.576862
DH_cluster	500	chr5	37370400	0.804123
DH_cluster	500	chr17	30585200	0.811259
DH_cluster	500	chr13	64285600	0.96126
DH_cluster	500	chr14	77448600	0.821043
DH_cluster	500	chr5	99432000	0.407993
DH_cluster	500	chr4	48321000	0.313817
DH_cluster	500	chr3	53322000	0.00824353
DH_cluster	500	chr16	1430400	1
DH_cluster	500	chr8	37142600	0.279063
DH_cluster	500	chr12	70377800	0.00642611
DH_cluster	500	chr7	112150000	0.815226
DH_cluster	500	chr10	123775600	1
DH_cluster	500	chr11	120663600	0.850442
DH_cluster	500	chr12	80488800	0.484308
DH_cluster	500	chr12	106530000	0.00601322
DH_cluster	500	chr3	27910600	0.571516
DH_cluster	500	chr2	101940800	1
DH_cluster	500	chr9	40738200	0.00792082
DH_cluster	500	chr10	124232000	0.825834
DH_cluster	500	chr7	21896200	1
DH_cluster	500	chr18	5929600	0.404735
DH_cluster	500	chr2	55449000	0.936618
DH_cluster	500	chr4	8416600	0.312382
DH_cluster	500	chr1	190522400	1
DH_cluster	500	chr10	59868000	4.11501e-12
DH_cluster	500	chr5	8342200	0.742656
DH_cluster	500	chr2	11009800	0.00496904
DH_cluster	500	chr6	116448800	0.204579
DH_cluster	500	chr11	8309800	0.254927
DH_cluster	500	chr3	154869600	1
DH_cluster	500	chr6	44431600	0.804563
DH_cluster	500	chr7	23772200	0.797049
DH_cluster	500	chr2	1766800	1
DH_cluster	500	chr16	16840600	0.425313
DH_cluster	500	chr10	1754600	1
DH_cluster	500	chr10	43147600	0.324545
DH_cluster	500	chr7	80246600	1
DH_cluster	500	chr15	81030400	0.535911
DH_cluster	500	chr4	36182400	0.770042
DH_cluster	500	chr4	49866200	0.800003
DH_cluster	500	chr10	111309800	0.50056
DH_cluster	500	chr4	105413000	0.366107
DH_cluster	500	chr5	37839600	0.516875
DH_cluster	500	chr1	180860400	0.618631
DH_cluster	500	chr7	123318600	0.480945
DH_cluster	500	chr2	129620200	0.683264
DH_cluster	500	chr1	62043600	0.712927
DH_cluster	500	chr17	15383400	0.51977
VH_proximal	7150	chr12	77827000	4.34425e-34
VH_proximal	7150	chr15	44757400	0.864553
VH_proximal	7150	chr11	24911800	8.59739e-06
VH_proximal	7150	chr19	5678400	0.627002
VH_proximal	7150	chr13	84342200	0.0409989
VH_proximal	7150	chr2	142312400	0.0268437
VH_proximal	7150	chr7	72561000	0.784174
VH_proximal	7150	chr17	34329600	6.56255e-08
VH_proximal	7150	chr9	49363400	0.0360029
VH_proximal	7150	chr7	117443200	0.0200489
VH_proximal	7150	chr4	85737800	0.67145
VH_proximal	7150	chr1	165597600	0.0633857
VH_proximal	7150	chr9	101101000	0.45728
VH_proximal	7150	chr13	83070600	7.91374e-06
VH_proximal	7150	chr18	31373200	0.0416146
VH_proximal	7150	chr16	65949600	0.663248
VH_proximal	7150	chr3	123374400	0.809664
VH_proximal	7150	chr10	64785800	0.797575
VH_proximal	7150	chr3	7157600	0.321117
VH_proximal	7150	chr11	110947400	0.842919
VH_proximal	7150	chr18	66639600	0.728135
VH_proximal	7150	chr5	134977000	0.399225
VH_proximal	7150	chr10	48523600	0.0631593
VH_proximal	7150	chr3	73251000	0.887762
VH_proximal	7150	chr10	17892600	0.208859
VH_proximal	7150	chr4	87397800	0.0156472
VH_proximal	7150	chr7	96682000	6.15684e-12
VH_proximal	7150	chr15	63817000	0.611029
VH_proximal	7150	chr5	104803400	0.154737
VH_proximal	7150	chr15	44389000	0.207245
VH_proximal	7150	chr6	118422600	0.381929
VH_proximal	7150	chr5	36145400	0.80252
VH_proximal	7150	chr2	122814400	0.562259
VH_proximal	7150	chr3	126533200	0.00179018
VH_proximal	7150	chr12	2042400	0.919862
VH_proximal	7150	chr9	58212000	0.333916
VH_proximal	7150	chr12	83909800	0.024582
VH_proximal	7150	chr7	73146000	0.402012
VH_proximal	7150	chr2	102061000	0.0899501
VH_proximal	7150	chr2	78813400	8.18159e-05
VH_proximal	7150	chr10	85991000	0.557421
VH_proximal	7150	chr8	10806200	0.24858
VH_proximal	7150	chr9	93345000	0.953388
VH_proximal	7150	chr8	12745000	0.788089
VH_proximal	7150	chr5	84144800	0.315167
VH_proximal	7150	chr1	68098200	0.051791
VH_proximal	7150	chr3	68720400	0.00315986
VH_proximal	7150	chr7	142658600	0.203672
VH_proximal	7150	chr4	131263000	0.409314
VH_proximal	7150	chr1	165355600	0.774571
VH_proximal	7150	chr5	42585200	0.00847943
VH_proximal	7150	chr9	16712800	0.772281
VH_proximal	7150	chr12	117035800	0.311407
VH_proximal	7150	chr7	94961400	0.866179
VH_proximal	7150	chr12	38158600	0.683427
VH_proximal	7150	chr1	32723400	0.260846
VH_proximal	7150	chr2	138421600	0.286711
VH_proximal	7150	chr7	103116200	0.085159
VH_proximal	7150	chr3	141729600	0.305565
VH_proximal	7150	chr2	90474400	0.176867
VH_proximal	7150	chr11	59544400	0.106028
VH_proximal	7150	chr5	102344800	0.448431
VH_proximal	7150	chr6	93623400	0.231743
VH_proximal	7150	chr2	21527000	0.769483
VH_proximal	7150	chr18	33605200	0.457834
VH_proximal	7150	chr11	109360800	0.0235038
VH_proximal	7150	chr4	117530600	0.129066
VH_proximal	7150	chr11	94402200	0.614703
VH_proximal	7150	chr4	69242200	0.091382
VH_proximal	7150	chr2	80478600	0.57615
VH_proximal	7150	chr7	129088000	0.387221
VH_proximal	7150	chr3	113468800	0.807628
VH_proximal	7150	chr14	37290400	0.503194
VH_proximal	7150	chr3	73428200	0.474279
VH_proximal	7150	chr13	101670000	0.235197
VH_proximal	7150	chr11	79426800	0.148544
VH_proximal	7150	chr9	53934000	0.946944
VH_proximal	7150	chr14	12150800	0.790015
VH_proximal	7150	chr2	117835400	0.0308176
VH_proximal	7150	chr7	112400600	0.640866
VH_proximal	7150	chr10	6210400	0.0478076
VH_proximal	7150	chr5	99528400	0.322934
VH_proximal	7150	chr2	25970200	0.096646
VH_proximal	7150	chr14	98201200	0.451487
VH_proximal	7150	chr17	16284800	9.6893e-06
VH_proximal	7150	chr14	43081000	0.603578
VH_proximal	7150	chr1	30193600	0.0444654
VH_proximal	7150	chr10	123381200	0.362557
VH_proximal	7150	chr12	7641400	0.305934
VH_proximal	7150	chr10	12004000	0.0116209
VH_proximal	7150	chr10	57332400	0.948099
VH_proximal	7150	chr14	115897400	0.477367
VH_proximal	7150	chr10	103832800	0.371817
VH_proximal	7150	chr5	40733000	0.21377
VH_proximal	7150	chr8	108064400	0.573306
VH_proximal	7150	chr1	85920200	0.103041
VH_proximal	7150	chr15	2391000	0.0115861
VH_proximal	7150	chr2	161942000	0.539379
VH_proximal	7150	chr8	40714400	0.211987
VH_proximal	7150	chr11	14240400	0.515735
VH_proximal	7150	chr4	38011200	0.444698
VH_proximal	7150	chr13	78134200	0.710768
VH_proximal	7150	chr13	38892200	0.150243
VH_proximal	7150	chr17	10035600	0.723638
VH_proximal	7150	chr4	37460600	0.406162
VH_proximal	7150	chr8	4751600	0.422365
VH_proximal	7150	chr6	46420400	0.570641
VH_proximal	7150	chr12	97906400	0.00831024
VH_proximal	7150	chr5	30937000	0.0575029
VH_proximal	7150	chr5	142554600	0.861289
VH_proximal	7150	chr10	116362800	0.135889
VH_proximal	7150	chr17	24200200	0.358226
VH_proximal	7150	chr3	84427200	0.756427
VH_proximal	7150	chr7	7341600	0.642596
VH_proximal	7150	chr19	10114400	0.454998
VH_proximal	7150	chr13	105535200	0.643026
VH_proximal	7150	chr16	22321800	0.00728916
VH_proximal	7150	chr8	114240400	0.0992546
VH_proximal	7150	chr5	4941600	0.338178
VH_proximal	7150	chr9	93977200	0.000113095
VH_proximal	7150	chr6	131153800	0.692051
VH_proximal	7150	chr13	11459000	0.705048
VH_proximal	7150	chr4	1142800	1
VH_proximal	7150	chr4	145039000	0.000553453
