real_region	n_bins	null_chrom	null_start	p_combined
NEGCTL_inter_cluster_silent	869	chr4	35537400	1
NEGCTL_inter_cluster_silent	869	chr14	30942200	0.0336128
NEGCTL_inter_cluster_silent	869	chr7	41483600	0.387367
NEGCTL_inter_cluster_silent	869	chr6	7708800	1
NEGCTL_inter_cluster_silent	869	chr8	115189800	0.00832926
NEGCTL_inter_cluster_silent	869	chr15	10823600	1
NEGCTL_inter_cluster_silent	869	chr1	78940000	1
NEGCTL_inter_cluster_silent	869	chr2	168094600	1
NEGCTL_inter_cluster_silent	869	chr15	83007800	1
NEGCTL_inter_cluster_silent	869	chr19	54757800	1
NEGCTL_inter_cluster_silent	869	chr12	69532200	0.0108479
NEGCTL_inter_cluster_silent	869	chr9	96902800	1
NEGCTL_inter_cluster_silent	869	chr12	88197800	1
NEGCTL_inter_cluster_silent	869	chr8	17563600	1
NEGCTL_inter_cluster_silent	869	chr10	126083800	1
NEGCTL_inter_cluster_silent	869	chr7	124404000	1
NEGCTL_inter_cluster_silent	869	chr6	102225600	1
NEGCTL_inter_cluster_silent	869	chr4	99550400	1
NEGCTL_inter_cluster_silent	869	chr2	78999600	1
NEGCTL_inter_cluster_silent	869	chr7	69408400	1
NEGCTL_inter_cluster_silent	869	chr4	53330400	0.521391
NEGCTL_inter_cluster_silent	869	chr6	55078400	1
NEGCTL_inter_cluster_silent	869	chr5	66166600	1
NEGCTL_inter_cluster_silent	869	chr11	46140200	0.744359
NEGCTL_inter_cluster_silent	869	chr5	119978600	1
NEGCTL_inter_cluster_silent	869	chr17	89376800	1
NEGCTL_inter_cluster_silent	869	chr10	100397000	0.324715
NEGCTL_inter_cluster_silent	869	chr8	42331800	1
NEGCTL_inter_cluster_silent	869	chr15	50820800	1
NEGCTL_inter_cluster_silent	869	chr12	78057200	0.931455
NEGCTL_inter_cluster_silent	869	chr8	98603200	1
NEGCTL_inter_cluster_silent	869	chr5	95599600	1
NEGCTL_inter_cluster_silent	869	chr13	4572800	1
NEGCTL_inter_cluster_silent	869	chr11	25215800	1
NEGCTL_inter_cluster_silent	869	chr16	89564400	1
NEGCTL_inter_cluster_silent	869	chr14	16675200	1
NEGCTL_inter_cluster_silent	869	chr2	112854600	1
NEGCTL_inter_cluster_silent	869	chr2	132096800	0.784503
NEGCTL_inter_cluster_silent	869	chr17	68365600	1
NEGCTL_inter_cluster_silent	869	chr18	13047200	1
NEGCTL_inter_cluster_silent	869	chr12	48670600	1
NEGCTL_inter_cluster_silent	869	chr12	70842800	0.75414
NEGCTL_inter_cluster_silent	869	chr12	111469600	0.162405
NEGCTL_inter_cluster_silent	869	chr4	147682800	0.0969986
NEGCTL_inter_cluster_silent	869	chr14	6937800	0.565174
NEGCTL_inter_cluster_silent	869	chr14	12419200	1
NEGCTL_inter_cluster_silent	869	chr3	21225200	1
NEGCTL_inter_cluster_silent	869	chr14	70515600	0.674275
NEGCTL_inter_cluster_silent	869	chr10	88428000	0.673221
NEGCTL_inter_cluster_silent	869	chr13	62777400	0.370716
NEGCTL_inter_cluster_silent	869	chr12	61822800	1
NEGCTL_inter_cluster_silent	869	chr14	61341200	0.415063
NEGCTL_inter_cluster_silent	869	chr17	79772600	0.0156691
NEGCTL_inter_cluster_silent	869	chr2	21723400	1
NEGCTL_inter_cluster_silent	869	chr2	88615600	1
NEGCTL_inter_cluster_silent	869	chr7	95476800	1
NEGCTL_inter_cluster_silent	869	chr12	25099600	1
NEGCTL_inter_cluster_silent	869	chr5	102033600	1
NEGCTL_inter_cluster_silent	869	chr16	79859000	1
NEGCTL_inter_cluster_silent	869	chr4	119352400	0.622778
NEGCTL_inter_cluster_silent	869	chr6	79690200	1
NEGCTL_inter_cluster_silent	869	chr3	50069200	1
NEGCTL_inter_cluster_silent	869	chr2	15779000	1
NEGCTL_inter_cluster_silent	869	chr7	135821800	1
NEGCTL_inter_cluster_silent	869	chr6	19435400	1
NEGCTL_inter_cluster_silent	869	chr8	93984600	0.808892
NEGCTL_inter_cluster_silent	869	chr17	34324200	1
NEGCTL_inter_cluster_silent	869	chr10	101935000	1
NEGCTL_inter_cluster_silent	869	chr6	97311600	1
NEGCTL_inter_cluster_silent	869	chr11	119595200	0.953332
NEGCTL_inter_cluster_silent	869	chr18	38284600	0.883913
NEGCTL_inter_cluster_silent	869	chr15	12900000	0.597903
NEGCTL_inter_cluster_silent	869	chr9	15735600	1
NEGCTL_inter_cluster_silent	869	chr14	15726600	1
NEGCTL_inter_cluster_silent	869	chr11	66647200	1
NEGCTL_inter_cluster_silent	869	chr7	1863600	1
NEGCTL_inter_cluster_silent	869	chr15	44691400	1
NEGCTL_inter_cluster_silent	869	chr7	42735200	1
NEGCTL_inter_cluster_silent	869	chr7	1751200	1
NEGCTL_inter_cluster_silent	869	chr17	29013600	0.475773
NEGCTL_inter_cluster_silent	869	chr12	65648600	1
NEGCTL_inter_cluster_silent	869	chr19	6807200	1
NEGCTL_inter_cluster_silent	869	chr16	67131200	1
NEGCTL_inter_cluster_silent	869	chr15	29671800	1
NEGCTL_inter_cluster_silent	869	chr2	120693000	0.0304336
NEGCTL_inter_cluster_silent	869	chr9	124249400	0.000169884
NEGCTL_inter_cluster_silent	869	chr9	77733800	1
NEGCTL_inter_cluster_silent	869	chr16	9212600	1
NEGCTL_inter_cluster_silent	869	chr1	48362600	1
NEGCTL_inter_cluster_silent	869	chr2	43929800	0.0243256
NEGCTL_inter_cluster_silent	869	chr12	96954400	1
NEGCTL_inter_cluster_silent	869	chr17	18971600	1
NEGCTL_inter_cluster_silent	869	chr9	113211200	1
NEGCTL_inter_cluster_silent	869	chr1	7082200	0.104544
NEGCTL_inter_cluster_silent	869	chr1	159670400	1
NEGCTL_inter_cluster_silent	869	chr12	72947400	1
NEGCTL_inter_cluster_silent	869	chr4	44993600	0.90833
NEGCTL_inter_cluster_silent	869	chr1	165496600	1
NEGCTL_inter_cluster_silent	869	chr12	111194800	0.713713
NEGCTL_inter_cluster_silent	869	chr11	99483000	1
NEGCTL_inter_cluster_silent	869	chr1	163420400	1
NEGCTL_inter_cluster_silent	869	chr3	18306600	1
NEGCTL_inter_cluster_silent	869	chr10	16358200	1
NEGCTL_inter_cluster_silent	869	chr13	66230200	1
NEGCTL_inter_cluster_silent	869	chr15	65126800	1
NEGCTL_inter_cluster_silent	869	chr3	116975800	1
NEGCTL_inter_cluster_silent	869	chr3	2995800	1
NEGCTL_inter_cluster_silent	869	chr11	33441200	1
NEGCTL_inter_cluster_silent	869	chr19	45456400	1
NEGCTL_inter_cluster_silent	869	chr1	119503400	0.199242
NEGCTL_inter_cluster_silent	869	chr14	935800	1
NEGCTL_inter_cluster_silent	869	chr16	4723800	0.00363068
NEGCTL_inter_cluster_silent	869	chr11	49966200	0.117625
NEGCTL_inter_cluster_silent	869	chr2	32081800	1
NEGCTL_inter_cluster_silent	869	chr3	156410800	1
NEGCTL_inter_cluster_silent	869	chr7	79099400	1
NEGCTL_inter_cluster_silent	869	chr9	97249800	1
NEGCTL_inter_cluster_silent	869	chr14	56057000	1
NEGCTL_inter_cluster_silent	869	chr18	13488000	1
NEGCTL_inter_cluster_silent	869	chr5	63238400	1
NEGCTL_inter_cluster_silent	869	chr11	70715800	0.627379
NEGCTL_inter_cluster_silent	869	chr9	55335000	0.0641841
NEGCTL_inter_cluster_silent	869	chr2	170666200	0.565053
NEGCTL_inter_cluster_silent	869	chr10	90068400	1
NEGCTL_inter_cluster_silent	869	chr10	52723600	1
NEGCTL_inter_cluster_silent	869	chr2	176788800	0.951664
NEGCTL_inter_cluster_silent	869	chr4	21567400	1
NEGCTL_inter_cluster_silent	869	chr5	93432000	1
NEGCTL_inter_cluster_silent	869	chr9	120321600	1
NEGCTL_inter_cluster_silent	869	chr7	60229400	1
NEGCTL_inter_cluster_silent	869	chr3	151364400	1
NEGCTL_inter_cluster_silent	869	chr5	89307800	1
NEGCTL_inter_cluster_silent	869	chr1	58668000	0.245916
NEGCTL_inter_cluster_silent	869	chr10	54657000	1
NEGCTL_inter_cluster_silent	869	chr4	15152200	1
NEGCTL_inter_cluster_silent	869	chr8	73893000	1
NEGCTL_inter_cluster_silent	869	chr11	66917400	1
NEGCTL_inter_cluster_silent	869	chr9	80428600	1
NEGCTL_inter_cluster_silent	869	chr5	37376200	1
NEGCTL_inter_cluster_silent	869	chr8	101448400	1
NEGCTL_inter_cluster_silent	869	chr7	76699800	1
NEGCTL_inter_cluster_silent	869	chr6	93457800	1
NEGCTL_inter_cluster_silent	869	chr10	104996200	1
NEGCTL_inter_cluster_silent	869	chr16	71752200	1
NEGCTL_inter_cluster_silent	869	chr17	80521200	0.0161951
NEGCTL_inter_cluster_silent	869	chr8	64773800	0.0083989
NEGCTL_inter_cluster_silent	869	chr12	29733800	1
NEGCTL_inter_cluster_silent	869	chr15	33000000	0.145942
NEGCTL_inter_cluster_silent	869	chr10	5934000	1
NEGCTL_inter_cluster_silent	869	chr1	22866400	1
NEGCTL_inter_cluster_silent	869	chr15	84913000	0.690636
NEGCTL_inter_cluster_silent	869	chr4	9322800	1
NEGCTL_inter_cluster_silent	869	chr5	74196200	0.0737583
NEGCTL_inter_cluster_silent	869	chr5	26555400	1
NEGCTL_inter_cluster_silent	869	chr13	1818000	1
NEGCTL_inter_cluster_silent	869	chr15	72862000	0.772814
NEGCTL_inter_cluster_silent	869	chr6	127714600	1
NEGCTL_inter_cluster_silent	869	chr3	38215800	1
NEGCTL_inter_cluster_silent	869	chr2	109505000	1
NEGCTL_inter_cluster_silent	869	chr6	74827400	1
NEGCTL_inter_cluster_silent	869	chr19	58220600	0.792823
NEGCTL_inter_cluster_silent	869	chr12	51317800	0.00235208
NEGCTL_inter_cluster_silent	869	chr11	38277400	1
NEGCTL_inter_cluster_silent	869	chr11	91418800	1
NEGCTL_inter_cluster_silent	869	chr9	48252600	1
NEGCTL_inter_cluster_silent	869	chr1	131702800	1
NEGCTL_inter_cluster_silent	869	chr8	27346400	1
NEGCTL_inter_cluster_silent	869	chr3	113908600	1
NEGCTL_inter_cluster_silent	869	chr15	17745000	1
NEGCTL_inter_cluster_silent	869	chr19	58699600	1
NEGCTL_inter_cluster_silent	869	chr15	57374200	1
NEGCTL_inter_cluster_silent	869	chr19	39574600	1
NEGCTL_inter_cluster_silent	869	chr7	20875400	1
NEGCTL_inter_cluster_silent	869	chr6	48942400	2.74813e-09
NEGCTL_inter_cluster_silent	869	chr13	9825800	1
NEGCTL_inter_cluster_silent	869	chr7	69450600	1
NEGCTL_inter_cluster_silent	869	chr2	85725800	1
NEGCTL_inter_cluster_silent	869	chr3	38889400	1
NEGCTL_inter_cluster_silent	869	chr1	176604600	0.47952
NEGCTL_inter_cluster_silent	869	chr4	30105800	1
NEGCTL_inter_cluster_silent	869	chr10	38015800	1
NEGCTL_inter_cluster_silent	869	chr14	90096600	1
NEGCTL_inter_cluster_silent	869	chr2	89655200	1
NEGCTL_inter_cluster_silent	869	chr4	131463600	1
NEGCTL_inter_cluster_silent	869	chr9	104537200	1
NEGCTL_inter_cluster_silent	869	chr9	50710200	0.68352
NEGCTL_inter_cluster_silent	869	chr13	80583000	1
NEGCTL_inter_cluster_silent	869	chr1	141509400	1
NEGCTL_inter_cluster_silent	869	chr8	47688000	1
NEGCTL_inter_cluster_silent	869	chr5	140726200	0.461446
NEGCTL_inter_cluster_silent	869	chr10	109977600	1
NEGCTL_inter_cluster_silent	869	chr13	82950400	1
NEGCTL_inter_cluster_silent	869	chr10	111214000	1
NEGCTL_inter_cluster_silent	869	chr17	29143400	0.134767
NEGCTL_inter_cluster_silent	869	chr15	61031600	1
NEGCTL_inter_cluster_silent	869	chr5	88610000	0.673221
NEGCTL_inter_cluster_silent	869	chr8	64552200	0.0737583
NEGCTL_inter_cluster_silent	869	chr2	4664600	1
NEGCTL_inter_cluster_silent	869	chr17	37591400	1
NEGCTL_inter_cluster_silent	869	chr9	48679800	1
NEGCTL_inter_cluster_silent	869	chr5	26873400	1
NEGCTL_inter_cluster_silent	869	chr3	4016000	1
NEGCTL_inter_cluster_silent	869	chr17	65338200	1
NEGCTL_inter_cluster_silent	869	chr5	67814200	1
NEGCTL_inter_cluster_silent	869	chr14	70546000	0.420179
NEGCTL_inter_cluster_silent	869	chr4	1456000	1
NEGCTL_inter_cluster_silent	869	chr11	64171800	1
NEGCTL_inter_cluster_silent	869	chr19	39049800	1
NEGCTL_inter_cluster_silent	869	chr9	109347600	1
NEGCTL_inter_cluster_silent	869	chr13	57347000	1
NEGCTL_inter_cluster_silent	869	chr17	48698800	1
NEGCTL_inter_cluster_silent	869	chr18	65280000	0.0327664
NEGCTL_inter_cluster_silent	869	chr12	55023000	0.83506
NEGCTL_inter_cluster_silent	869	chr2	157468400	0.913105
NEGCTL_inter_cluster_silent	869	chr13	97026200	3.75426e-06
NEGCTL_inter_cluster_silent	869	chr8	56684600	1
NEGCTL_inter_cluster_silent	869	chr9	52009200	1.31495e-07
NEGCTL_inter_cluster_silent	869	chr19	58937400	0.565053
NEGCTL_inter_cluster_silent	869	chr5	124123000	0.916849
NEGCTL_inter_cluster_silent	869	chr13	88173800	1
NEGCTL_inter_cluster_silent	869	chr6	827800	1
NEGCTL_inter_cluster_silent	869	chr1	24590200	3.57987e-15
NEGCTL_inter_cluster_silent	869	chr19	29760000	0.498
NEGCTL_inter_cluster_silent	869	chr10	42532800	1
NEGCTL_inter_cluster_silent	869	chr7	141936200	0.851973
NEGCTL_inter_cluster_silent	869	chr12	77645600	1
NEGCTL_inter_cluster_silent	869	chr8	11456800	0.415063
NEGCTL_inter_cluster_silent	869	chr12	32250800	1
NEGCTL_inter_cluster_silent	869	chr15	96032600	0.0438372
NEGCTL_inter_cluster_silent	869	chr1	10834600	1
NEGCTL_inter_cluster_silent	869	chr1	73036800	1
NEGCTL_inter_cluster_silent	869	chr2	169492200	0.690636
NEGCTL_inter_cluster_silent	869	chr11	82389400	1
NEGCTL_inter_cluster_silent	869	chr12	1105200	1
NEGCTL_inter_cluster_silent	869	chr13	104037800	0.256206
NEGCTL_inter_cluster_silent	869	chr12	45601800	0.247934
NEGCTL_inter_cluster_silent	869	chr4	8046800	1
NEGCTL_inter_cluster_silent	869	chr9	29263000	1
NEGCTL_inter_cluster_silent	869	chr1	167352800	1
NEGCTL_inter_cluster_silent	869	chr10	34510400	1
NEGCTL_inter_cluster_silent	869	chr1	131804000	1
NEGCTL_inter_cluster_silent	869	chr6	104527600	1
NEGCTL_inter_cluster_silent	869	chr11	109215600	0.0818317
NEGCTL_inter_cluster_silent	869	chr4	64894800	1
NEGCTL_inter_cluster_silent	869	chr6	127126000	1
NEGCTL_inter_cluster_silent	869	chr15	93813200	0.69523
NEGCTL_inter_cluster_silent	869	chr14	37141600	1
NEGCTL_inter_cluster_silent	869	chr6	17402800	0.000159172
NEGCTL_inter_cluster_silent	869	chr16	27115000	1
NEGCTL_inter_cluster_silent	869	chr3	108454400	0.201955
NEGCTL_inter_cluster_silent	869	chr5	13470400	1
NEGCTL_inter_cluster_silent	869	chr11	51795400	1
NEGCTL_inter_cluster_silent	869	chr19	49582000	1
NEGCTL_inter_cluster_silent	869	chr5	117066200	0.851973
NEGCTL_inter_cluster_silent	869	chr2	74457400	3.06716e-09
NEGCTL_inter_cluster_silent	869	chr14	23580800	1
NEGCTL_inter_cluster_silent	869	chr11	121064000	0.000303789
NEGCTL_inter_cluster_silent	869	chr14	48820200	1
NEGCTL_inter_cluster_silent	869	chr17	21174000	1
NEGCTL_inter_cluster_silent	869	chr2	90511000	0.501893
NEGCTL_inter_cluster_silent	869	chr6	12711200	1
NEGCTL_inter_cluster_silent	869	chr3	10725800	1
NEGCTL_inter_cluster_silent	869	chr1	59158400	0.142642
NEGCTL_inter_cluster_silent	869	chr9	56781200	1
NEGCTL_inter_cluster_silent	869	chr5	67889400	1
NEGCTL_inter_cluster_silent	869	chr18	38091800	1
NEGCTL_inter_cluster_silent	869	chr13	65003200	0.0226591
NEGCTL_inter_cluster_silent	869	chr5	52981400	1
NEGCTL_inter_cluster_silent	869	chr4	139785400	1
NEGCTL_inter_cluster_silent	869	chr5	134809000	1
NEGCTL_inter_cluster_silent	869	chr8	117336800	0.744198
NEGCTL_inter_cluster_silent	869	chr13	25816000	1
NEGCTL_inter_cluster_silent	869	chr9	73654000	1
NEGCTL_inter_cluster_silent	869	chr5	129588000	0.376436
NEGCTL_inter_cluster_silent	869	chr5	36954200	0.792823
NEGCTL_inter_cluster_silent	869	chr3	55694600	1
NEGCTL_inter_cluster_silent	869	chr5	132507200	1
NEGCTL_inter_cluster_silent	869	chr8	32770400	1
NEGCTL_inter_cluster_silent	869	chr12	95082400	1
NEGCTL_inter_cluster_silent	869	chr7	124756400	1
NEGCTL_inter_cluster_silent	869	chr19	29159600	0.873419
NEGCTL_inter_cluster_silent	869	chr11	31445200	1
NEGCTL_inter_cluster_silent	869	chr17	76787400	1
NEGCTL_inter_cluster_silent	869	chr12	56692200	1
NEGCTL_inter_cluster_silent	869	chr8	24355200	1
NEGCTL_inter_cluster_silent	869	chr2	77862800	1
NEGCTL_inter_cluster_silent	869	chr18	58853200	1
NEGCTL_inter_cluster_silent	869	chr10	121565800	0.420179
NEGCTL_inter_cluster_silent	869	chr1	84560200	0.902199
NEGCTL_inter_cluster_silent	869	chr18	66867800	1
NEGCTL_inter_cluster_silent	869	chr1	20606600	1
NEGCTL_inter_cluster_silent	869	chr4	89517800	1
NEGCTL_inter_cluster_silent	869	chr7	10147200	1
NEGCTL_inter_cluster_silent	869	chr10	103255800	1
NEGCTL_inter_cluster_silent	869	chr1	61329200	1
NEGCTL_inter_cluster_silent	869	chr2	115441800	0.501893
NEGCTL_inter_cluster_silent	869	chr1	75248800	1
NEGCTL_inter_cluster_silent	869	chr11	54753400	1
NEGCTL_inter_cluster_silent	869	chr5	74492200	0.637088
NEGCTL_inter_cluster_silent	869	chr7	57557200	1
NEGCTL_inter_cluster_silent	869	chr1	56692800	1
NEGCTL_inter_cluster_silent	869	chr16	11272600	0.931452
NEGCTL_inter_cluster_silent	869	chr1	21649000	0.00329065
NEGCTL_inter_cluster_silent	869	chr10	66492400	1
NEGCTL_inter_cluster_silent	869	chr5	62259200	1
NEGCTL_inter_cluster_silent	869	chr12	51760600	0.868306
NEGCTL_inter_cluster_silent	869	chr15	55025600	1
NEGCTL_inter_cluster_silent	869	chr5	39452200	1
NEGCTL_inter_cluster_silent	869	chr4	142687200	1
NEGCTL_inter_cluster_silent	869	chr11	58692200	0.902199
NEGCTL_inter_cluster_silent	869	chr4	116017600	0.532003
NEGCTL_inter_cluster_silent	869	chr17	31213400	0.929831
NEGCTL_inter_cluster_silent	869	chr1	96548800	1
NEGCTL_inter_cluster_silent	869	chr11	55981600	1
NEGCTL_inter_cluster_silent	869	chr2	109650800	1
DJ_RC	258	chr12	78575600	0.332461
DJ_RC	258	chr15	45363800	1
DJ_RC	258	chr11	25048400	1
DJ_RC	258	chr19	5891200	1
DJ_RC	258	chr13	86513200	1
DJ_RC	258	chr2	152795000	1
DJ_RC	258	chr17	60810800	1
DJ_RC	258	chr15	56735400	1
DJ_RC	258	chr4	69092800	1
DJ_RC	258	chr8	114179600	1
DJ_RC	258	chr15	7393400	1
DJ_RC	258	chr9	21118800	1
DJ_RC	258	chr6	112962200	1
DJ_RC	258	chr18	40263800	1
DJ_RC	258	chr12	106653600	1
DJ_RC	258	chr3	58247200	1
DJ_RC	258	chr1	91058000	1
DJ_RC	258	chr3	108978400	0.00557649
DJ_RC	258	chr13	44270800	1
DJ_RC	258	chr5	146191000	1
DJ_RC	258	chr6	12111600	1
DJ_RC	258	chr3	75342200	1
DJ_RC	258	chr2	125044200	0.263468
DJ_RC	258	chr4	74167200	1
DJ_RC	258	chr9	116912200	1
DJ_RC	258	chr15	45799000	1
DJ_RC	258	chr11	11930800	1
DJ_RC	258	chr15	32856000	1
DJ_RC	258	chr12	100657600	0.408143
DJ_RC	258	chr5	59152000	1
DJ_RC	258	chr11	77570400	0.329306
DJ_RC	258	chr3	22920600	1
DJ_RC	258	chr1	155168400	0.855162
DJ_RC	258	chr9	97668800	1
DJ_RC	258	chr11	33814200	1
DJ_RC	258	chr7	113058400	1
DJ_RC	258	chr8	5049800	1
DJ_RC	258	chr2	25657600	1
DJ_RC	258	chr9	81057600	1
DJ_RC	258	chr8	61136400	1
DJ_RC	258	chr13	69144200	1
DJ_RC	258	chr8	82265600	1
DJ_RC	258	chr8	102745400	1
DJ_RC	258	chr1	59266600	1
DJ_RC	258	chr7	142105800	1
DJ_RC	258	chr7	31375000	1
DJ_RC	258	chr15	3986400	1
DJ_RC	258	chr1	45722000	0.0263557
DJ_RC	258	chr4	143457800	1
DJ_RC	258	chr9	36809600	1
DJ_RC	258	chr8	65529600	1
DJ_RC	258	chr9	97056800	1
DJ_RC	258	chr7	61103800	1
DJ_RC	258	chr3	129717800	1
DJ_RC	258	chr1	21032600	1
DJ_RC	258	chr13	11135400	1
DJ_RC	258	chr7	104340800	0.77902
DJ_RC	258	chr10	21167200	0.00549884
DJ_RC	258	chr2	90327000	1
DJ_RC	258	chr7	100935200	1
DJ_RC	258	chr6	35843200	1
DJ_RC	258	chr9	37449600	0.801706
DJ_RC	258	chr6	142987000	0.114629
DJ_RC	258	chr2	16079600	1
DJ_RC	258	chr18	33288200	1
DJ_RC	258	chr11	110395400	1
DJ_RC	258	chr4	119253000	0.801706
DJ_RC	258	chr11	96224000	0.563396
DJ_RC	258	chr4	70128800	1
DJ_RC	258	chr2	81778600	1
DJ_RC	258	chr7	131101400	1
DJ_RC	258	chr3	114986200	1
DJ_RC	258	chr14	38205600	1
DJ_RC	258	chr3	73870200	1
DJ_RC	258	chr13	102615400	0.590954
DJ_RC	258	chr11	80690200	1
DJ_RC	258	chr9	53558800	1
DJ_RC	258	chr14	11754600	1
DJ_RC	258	chr2	118133000	1
DJ_RC	258	chr7	114332400	0.0870689
DJ_RC	258	chr10	5658400	1
DJ_RC	258	chr5	100437400	1
DJ_RC	258	chr2	26503000	1
DJ_RC	258	chr14	99158000	0.338027
DJ_RC	258	chr17	16251000	1
DJ_RC	258	chr14	55891200	1
DJ_RC	258	chr14	43660200	1
DJ_RC	258	chr1	29527400	1
DJ_RC	258	chr10	125205200	0.160498
DJ_RC	258	chr12	8054400	1
DJ_RC	258	chr10	11160400	0.475353
DJ_RC	258	chr10	57794600	0.0977432
DJ_RC	258	chr14	116838000	1
DJ_RC	258	chr10	104842200	1
DJ_RC	258	chr5	41031600	1
DJ_RC	258	chr8	109726600	1
DJ_RC	258	chr1	86247400	1
DJ_RC	258	chr15	1422800	1
DJ_RC	258	chr2	162916600	1
DJ_RC	258	chr8	40941000	1
DJ_RC	258	chr11	13912400	1
DJ_RC	258	chr4	38654800	1
DJ_RC	258	chr13	79586200	1
DJ_RC	258	chr13	38756000	1
DJ_RC	258	chr17	10808600	1
DJ_RC	258	chr4	37098800	1
DJ_RC	258	chr8	5198600	1
DJ_RC	258	chr6	46777600	1
DJ_RC	258	chr12	99004000	1
DJ_RC	258	chr5	31203000	1
DJ_RC	258	chr5	143839000	1
DJ_RC	258	chr10	118026200	1
DJ_RC	258	chr17	24488000	1
DJ_RC	258	chr3	85244200	1
DJ_RC	258	chr7	6910800	1
DJ_RC	258	chr19	9590200	1
DJ_RC	258	chr13	106920400	1
DJ_RC	258	chr16	22123200	1
DJ_RC	258	chr8	115291000	0.139354
DJ_RC	258	chr5	3985400	0.389473
DJ_RC	258	chr9	95962600	0.675523
DJ_RC	258	chr6	132458400	1
DJ_RC	258	chr13	12000600	1
DJ_RC	258	chr4	1665400	1
DJ_RC	258	chr4	145867800	1
DJ_RC	258	chr2	12862600	1
DJ_RC	258	chr2	150799800	1
DJ_RC	258	chr3	58604400	0.77902
DJ_RC	258	chr16	58997400	1
DJ_RC	258	chr3	44698400	1
DJ_RC	258	chr12	37718800	1
DJ_RC	258	chr18	45492800	1
DJ_RC	258	chr2	91585000	1
DJ_RC	258	chr1	34476400	1
DJ_RC	258	chr2	42357200	1
DJ_RC	258	chr11	117564000	1
DJ_RC	258	chr10	16568200	1
DJ_RC	258	chr11	92984800	1
DJ_RC	258	chr3	92745400	1
DJ_RC	258	chr12	3101600	1
DJ_RC	258	chr13	85847400	1
DJ_RC	258	chr2	79252200	1
DJ_RC	258	chr17	11871200	1
DJ_RC	258	chr6	145533400	1
DJ_RC	258	chr10	39576000	1
DJ_RC	258	chr9	39341400	1
DJ_RC	258	chr5	145033200	1
DJ_RC	258	chr17	47331400	1
DJ_RC	258	chr8	3486800	1
DJ_RC	258	chr9	104845800	1
DJ_RC	258	chr2	19662600	1
DJ_RC	258	chr7	1462600	1
DJ_RC	258	chr14	120066200	1
DJ_RC	258	chr17	69649800	1
DJ_RC	258	chr10	104546200	1
DJ_RC	258	chr12	101174200	1
DJ_RC	258	chr2	3397800	9.77129e-05
DJ_RC	258	chr15	26472400	1
DJ_RC	258	chr4	124040400	1
DJ_RC	258	chr8	98856200	1
DJ_RC	258	chr16	59775400	1
DJ_RC	258	chr14	36592200	1
DJ_RC	258	chr6	61747600	1
DJ_RC	258	chr7	16488800	1
DJ_RC	258	chr16	64145600	1
DJ_RC	258	chr7	76756600	1
DJ_RC	258	chr4	39144000	1
DJ_RC	258	chr13	101069800	1
DJ_RC	258	chr2	148136000	1
DJ_RC	258	chr1	93131400	1
DJ_RC	258	chr2	107868200	1
DJ_RC	258	chr15	33065800	0.552473
DJ_RC	258	chr2	56925600	1
DJ_RC	258	chr17	57147600	1
DJ_RC	258	chr5	25209000	0.865401
DJ_RC	258	chr3	73295000	1
DJ_RC	258	chr1	23246000	1
DJ_RC	258	chr1	38559600	1
DJ_RC	258	chr1	34099200	1
DJ_RC	258	chr14	64238800	0.0197924
DJ_RC	258	chr6	101890000	1
DJ_RC	258	chr5	149431200	1
DJ_RC	258	chr16	49785200	0.465928
DJ_RC	258	chr15	55694400	0.144277
DJ_RC	258	chr3	7118200	1
DJ_RC	258	chr4	36304200	1
DJ_RC	258	chr14	31159000	1
DJ_RC	258	chr7	41091200	1
DJ_RC	258	chr6	8149200	1
DJ_RC	258	chr8	115298400	0.139354
DJ_RC	258	chr15	10711400	1
DJ_RC	258	chr1	78629600	0.160498
DJ_RC	258	chr2	167958200	1
DJ_RC	258	chr15	83423200	0.513623
DJ_RC	258	chr19	55006000	1
DJ_RC	258	chr12	69670600	0.00373251
DJ_RC	258	chr9	96632200	0.481679
DJ_RC	258	chr12	88773400	1
DJ_RC	258	chr8	17948200	1
DJ_RC	258	chr10	126025800	1
DJ_RC	258	chr7	124609600	1
DJ_RC	258	chr6	102617600	1
DJ_RC	258	chr4	99842200	1
DJ_RC	258	chr2	79203600	1
DJ_RC	258	chr7	69781600	1
DJ_RC	258	chr4	53346000	1
DJ_RC	258	chr6	54879800	0.0334843
DJ_RC	258	chr5	66064200	1
DJ_RC	258	chr11	45988200	1
DJ_RC	258	chr5	120139000	1
DJ_RC	258	chr17	89760000	1
DJ_RC	258	chr10	100288200	1
DJ_RC	258	chr8	43038200	1
DJ_RC	258	chr15	51212400	1
DJ_RC	258	chr12	77840000	1
DJ_RC	258	chr8	98645400	1
DJ_RC	258	chr5	95705800	1
DJ_RC	258	chr13	4962400	1
DJ_RC	258	chr11	24968200	1
DJ_RC	258	chr16	90038400	5.83579e-09
DJ_RC	258	chr14	17068200	1
DJ_RC	258	chr2	113342800	1
DJ_RC	258	chr2	131584800	1
DJ_RC	258	chr17	68183400	1
DJ_RC	258	chr18	12674800	1
DJ_RC	258	chr12	48779600	1
DJ_RC	258	chr12	71418000	1
DJ_RC	258	chr12	111179000	1
DJ_RC	258	chr4	147524800	6.00419e-36
DJ_RC	258	chr14	6419000	1
DJ_RC	258	chr14	11946600	1
