real_region	n_bins	null_chrom	null_start	p_combined
NEGCTL_inter_cluster_silent	869	chr2	151246800	1
NEGCTL_inter_cluster_silent	869	chr3	59155200	0.594732
NEGCTL_inter_cluster_silent	869	chr16	58595600	0.100679
NEGCTL_inter_cluster_silent	869	chr3	45258000	0.378549
NEGCTL_inter_cluster_silent	869	chr12	37409800	0.230602
NEGCTL_inter_cluster_silent	869	chr18	44881400	0.815774
NEGCTL_inter_cluster_silent	869	chr2	90937200	0.872114
NEGCTL_inter_cluster_silent	869	chr1	34397800	0.132879
NEGCTL_inter_cluster_silent	869	chr2	41733400	0.549743
NEGCTL_inter_cluster_silent	869	chr11	117779200	0.434273
NEGCTL_inter_cluster_silent	869	chr10	16376000	0.396806
NEGCTL_inter_cluster_silent	869	chr11	92957400	0.0578507
NEGCTL_inter_cluster_silent	869	chr3	92839400	0.757942
NEGCTL_inter_cluster_silent	869	chr12	3149000	0.366493
NEGCTL_inter_cluster_silent	869	chr13	85896200	0.434298
NEGCTL_inter_cluster_silent	869	chr2	78791600	0.684037
NEGCTL_inter_cluster_silent	869	chr17	12344800	0.872011
NEGCTL_inter_cluster_silent	869	chr6	144891600	0.446124
NEGCTL_inter_cluster_silent	869	chr10	39761400	0.814462
NEGCTL_inter_cluster_silent	869	chr9	39383000	0.862643
NEGCTL_inter_cluster_silent	869	chr5	144858000	0.975728
NEGCTL_inter_cluster_silent	869	chr17	47583400	0.267287
NEGCTL_inter_cluster_silent	869	chr8	3330800	0.851046
NEGCTL_inter_cluster_silent	869	chr9	104678200	0.60366
NEGCTL_inter_cluster_silent	869	chr2	19621600	0.424779
NEGCTL_inter_cluster_silent	869	chr7	1639800	1
NEGCTL_inter_cluster_silent	869	chr14	120452600	0.112604
NEGCTL_inter_cluster_silent	869	chr17	69888000	0.570458
NEGCTL_inter_cluster_silent	869	chr10	104674000	0.537706
NEGCTL_inter_cluster_silent	869	chr12	101069600	0.0505696
NEGCTL_inter_cluster_silent	869	chr2	3305800	0.366449
NEGCTL_inter_cluster_silent	869	chr15	26122000	0.974346
NEGCTL_inter_cluster_silent	869	chr4	124580200	0.476457
NEGCTL_inter_cluster_silent	869	chr8	98689200	0.313162
NEGCTL_inter_cluster_silent	869	chr16	59320000	0.0724313
NEGCTL_inter_cluster_silent	869	chr14	36120200	0.199847
NEGCTL_inter_cluster_silent	869	chr6	61815600	0.426617
NEGCTL_inter_cluster_silent	869	chr7	16901800	0.802787
NEGCTL_inter_cluster_silent	869	chr16	64151200	0.741918
NEGCTL_inter_cluster_silent	869	chr7	77283600	0.407421
NEGCTL_inter_cluster_silent	869	chr4	39006800	0.843866
NEGCTL_inter_cluster_silent	869	chr13	101161400	0.00667628
NEGCTL_inter_cluster_silent	869	chr2	148281800	0.590777
NEGCTL_inter_cluster_silent	869	chr1	93182600	0.122127
NEGCTL_inter_cluster_silent	869	chr2	107988000	0.163299
NEGCTL_inter_cluster_silent	869	chr15	32967000	0.0688832
NEGCTL_inter_cluster_silent	869	chr2	56540000	0.144203
NEGCTL_inter_cluster_silent	869	chr17	56410400	0.5334
NEGCTL_inter_cluster_silent	869	chr5	25070400	0.75854
NEGCTL_inter_cluster_silent	869	chr3	73153200	0.96612
NEGCTL_inter_cluster_silent	869	chr1	23048200	0.312174
NEGCTL_inter_cluster_silent	869	chr1	38067600	0.195112
NEGCTL_inter_cluster_silent	869	chr1	34588600	0.247316
NEGCTL_inter_cluster_silent	869	chr14	64034800	0.737418
NEGCTL_inter_cluster_silent	869	chr6	101521600	0.0804458
NEGCTL_inter_cluster_silent	869	chr5	149096200	0.275828
NEGCTL_inter_cluster_silent	869	chr16	49315000	0.284051
NEGCTL_inter_cluster_silent	869	chr15	55868400	0.567544
NEGCTL_inter_cluster_silent	869	chr3	7553600	0.365871
NEGCTL_inter_cluster_silent	869	chr4	35537400	0.125602
NEGCTL_inter_cluster_silent	869	chr14	30942200	0.287226
NEGCTL_inter_cluster_silent	869	chr7	41483600	0.000540957
NEGCTL_inter_cluster_silent	869	chr6	7708800	0.36924
NEGCTL_inter_cluster_silent	869	chr8	115189800	0.301924
NEGCTL_inter_cluster_silent	869	chr15	10823600	0.0506939
NEGCTL_inter_cluster_silent	869	chr1	78940000	0.38728
NEGCTL_inter_cluster_silent	869	chr2	168094600	0.424997
NEGCTL_inter_cluster_silent	869	chr15	83007800	0.880584
NEGCTL_inter_cluster_silent	869	chr19	54757800	0.302087
NEGCTL_inter_cluster_silent	869	chr12	69532200	0.164479
NEGCTL_inter_cluster_silent	869	chr9	96902800	0.0924147
NEGCTL_inter_cluster_silent	869	chr12	88197800	0.910816
NEGCTL_inter_cluster_silent	869	chr8	17563600	0.788878
NEGCTL_inter_cluster_silent	869	chr10	126083800	0.672172
NEGCTL_inter_cluster_silent	869	chr7	124404000	0.275236
NEGCTL_inter_cluster_silent	869	chr6	102225600	0.851046
NEGCTL_inter_cluster_silent	869	chr4	99550400	0.546515
NEGCTL_inter_cluster_silent	869	chr2	78999600	0.158538
NEGCTL_inter_cluster_silent	869	chr7	69408400	0.33261
NEGCTL_inter_cluster_silent	869	chr4	53330400	0.540495
NEGCTL_inter_cluster_silent	869	chr6	55078400	0.20089
NEGCTL_inter_cluster_silent	869	chr5	66166600	5.66316e-05
NEGCTL_inter_cluster_silent	869	chr11	46140200	0.487506
NEGCTL_inter_cluster_silent	869	chr5	119978600	0.851158
NEGCTL_inter_cluster_silent	869	chr17	89376800	0.706887
NEGCTL_inter_cluster_silent	869	chr10	100397000	0.622678
NEGCTL_inter_cluster_silent	869	chr8	42331800	0.236006
NEGCTL_inter_cluster_silent	869	chr15	50820800	0.0671354
NEGCTL_inter_cluster_silent	869	chr12	78057200	0.959649
NEGCTL_inter_cluster_silent	869	chr8	98603200	0.901834
NEGCTL_inter_cluster_silent	869	chr5	95599600	1
NEGCTL_inter_cluster_silent	869	chr13	4572800	0.509616
NEGCTL_inter_cluster_silent	869	chr11	25215800	0.246653
NEGCTL_inter_cluster_silent	869	chr16	89564400	0.59394
NEGCTL_inter_cluster_silent	869	chr14	16675200	0.264452
NEGCTL_inter_cluster_silent	869	chr2	112854600	0.739867
NEGCTL_inter_cluster_silent	869	chr2	132096800	0.699022
NEGCTL_inter_cluster_silent	869	chr17	68365600	0.86682
NEGCTL_inter_cluster_silent	869	chr18	13047200	0.243137
NEGCTL_inter_cluster_silent	869	chr12	48670600	0.802787
NEGCTL_inter_cluster_silent	869	chr12	70842800	0.872425
NEGCTL_inter_cluster_silent	869	chr12	111469600	0.0751829
NEGCTL_inter_cluster_silent	869	chr4	147682800	0.00126305
NEGCTL_inter_cluster_silent	869	chr14	6937800	0.0396918
NEGCTL_inter_cluster_silent	869	chr14	12419200	0.225403
NEGCTL_inter_cluster_silent	869	chr3	21225200	0.159233
NEGCTL_inter_cluster_silent	869	chr14	70515600	0.475802
NEGCTL_inter_cluster_silent	869	chr10	88428000	0.549743
NEGCTL_inter_cluster_silent	869	chr13	62777400	0.883341
NEGCTL_inter_cluster_silent	869	chr12	61822800	0.079531
NEGCTL_inter_cluster_silent	869	chr14	61341200	0.807988
NEGCTL_inter_cluster_silent	869	chr17	79772600	0.0833775
NEGCTL_inter_cluster_silent	869	chr2	21723400	0.74224
NEGCTL_inter_cluster_silent	869	chr2	88615600	0.760581
NEGCTL_inter_cluster_silent	869	chr7	95476800	0.699477
NEGCTL_inter_cluster_silent	869	chr12	25099600	0.92002
NEGCTL_inter_cluster_silent	869	chr5	102033600	0.304656
NEGCTL_inter_cluster_silent	869	chr16	79859000	0.102606
NEGCTL_inter_cluster_silent	869	chr4	119352400	0.0232176
NEGCTL_inter_cluster_silent	869	chr6	79690200	0.6154
NEGCTL_inter_cluster_silent	869	chr3	50069200	0.402123
NEGCTL_inter_cluster_silent	869	chr2	15779000	0.957046
NEGCTL_inter_cluster_silent	869	chr7	135821800	0.160489
NEGCTL_inter_cluster_silent	869	chr6	19435400	0.882179
NEGCTL_inter_cluster_silent	869	chr8	93984600	0.642289
NEGCTL_inter_cluster_silent	869	chr17	34324200	0.401606
NEGCTL_inter_cluster_silent	869	chr10	101935000	0.495333
NEGCTL_inter_cluster_silent	869	chr6	97311600	1
NEGCTL_inter_cluster_silent	869	chr11	119595200	0.613695
NEGCTL_inter_cluster_silent	869	chr18	38284600	0.0560675
NEGCTL_inter_cluster_silent	869	chr15	12900000	0.00290674
NEGCTL_inter_cluster_silent	869	chr9	15735600	0.646119
NEGCTL_inter_cluster_silent	869	chr14	15726600	0.520837
NEGCTL_inter_cluster_silent	869	chr11	66647200	0.0404289
NEGCTL_inter_cluster_silent	869	chr7	1863600	1
NEGCTL_inter_cluster_silent	869	chr15	44691400	0.356152
NEGCTL_inter_cluster_silent	869	chr7	42735200	0.878705
NEGCTL_inter_cluster_silent	869	chr7	1751200	1
NEGCTL_inter_cluster_silent	869	chr17	29013600	0.169483
NEGCTL_inter_cluster_silent	869	chr12	65648600	0.703547
NEGCTL_inter_cluster_silent	869	chr19	6807200	0.0926169
NEGCTL_inter_cluster_silent	869	chr16	67131200	0.164841
NEGCTL_inter_cluster_silent	869	chr15	29671800	0.365636
NEGCTL_inter_cluster_silent	869	chr2	120693000	0.418527
NEGCTL_inter_cluster_silent	869	chr9	124249400	0.000547412
NEGCTL_inter_cluster_silent	869	chr9	77733800	0.583455
NEGCTL_inter_cluster_silent	869	chr16	9212600	0.788878
NEGCTL_inter_cluster_silent	869	chr1	48362600	0.731919
NEGCTL_inter_cluster_silent	869	chr2	43929800	0.0901615
NEGCTL_inter_cluster_silent	869	chr12	96954400	0.366493
NEGCTL_inter_cluster_silent	869	chr17	18971600	0.354324
NEGCTL_inter_cluster_silent	869	chr9	113211200	0.382203
NEGCTL_inter_cluster_silent	869	chr1	7082200	0.238295
NEGCTL_inter_cluster_silent	869	chr1	159670400	0.722425
NEGCTL_inter_cluster_silent	869	chr12	72947400	0.0746112
NEGCTL_inter_cluster_silent	869	chr4	44993600	0.358732
NEGCTL_inter_cluster_silent	869	chr1	165496600	0.794343
NEGCTL_inter_cluster_silent	869	chr12	111194800	0.33547
NEGCTL_inter_cluster_silent	869	chr11	99483000	0.872384
NEGCTL_inter_cluster_silent	869	chr1	163420400	0.477036
NEGCTL_inter_cluster_silent	869	chr3	18306600	0.703547
NEGCTL_inter_cluster_silent	869	chr10	16358200	0.420707
NEGCTL_inter_cluster_silent	869	chr13	66230200	1
NEGCTL_inter_cluster_silent	869	chr15	65126800	0.039829
NEGCTL_inter_cluster_silent	869	chr3	116975800	0.580845
NEGCTL_inter_cluster_silent	869	chr3	2995800	0.29615
NEGCTL_inter_cluster_silent	869	chr11	33441200	0.115743
NEGCTL_inter_cluster_silent	869	chr19	45456400	1
NEGCTL_inter_cluster_silent	869	chr1	119503400	0.407421
NEGCTL_inter_cluster_silent	869	chr14	935800	1
NEGCTL_inter_cluster_silent	869	chr16	4723800	0.00495717
NEGCTL_inter_cluster_silent	869	chr11	49966200	0.859399
NEGCTL_inter_cluster_silent	869	chr2	32081800	0.851046
NEGCTL_inter_cluster_silent	869	chr3	156410800	0.275236
NEGCTL_inter_cluster_silent	869	chr7	79099400	0.56067
NEGCTL_inter_cluster_silent	869	chr9	97249800	0.434273
NEGCTL_inter_cluster_silent	869	chr14	56057000	0.000721842
NEGCTL_inter_cluster_silent	869	chr18	13488000	0.0288719
NEGCTL_inter_cluster_silent	869	chr5	63238400	0.876456
NEGCTL_inter_cluster_silent	869	chr11	70715800	0.107781
NEGCTL_inter_cluster_silent	869	chr9	55335000	0.297435
NEGCTL_inter_cluster_silent	869	chr2	170666200	0.141294
NEGCTL_inter_cluster_silent	869	chr10	90068400	0.236379
NEGCTL_inter_cluster_silent	869	chr10	52723600	0.81636
NEGCTL_inter_cluster_silent	869	chr2	176788800	0.796447
NEGCTL_inter_cluster_silent	869	chr4	21567400	0.00200982
NEGCTL_inter_cluster_silent	869	chr5	93432000	0.640625
NEGCTL_inter_cluster_silent	869	chr9	120321600	0.264963
NEGCTL_inter_cluster_silent	869	chr7	60229400	0.468846
NEGCTL_inter_cluster_silent	869	chr3	151364400	0.414083
NEGCTL_inter_cluster_silent	869	chr5	89307800	0.666074
NEGCTL_inter_cluster_silent	869	chr1	58668000	0.559868
NEGCTL_inter_cluster_silent	869	chr10	54657000	0.230728
NEGCTL_inter_cluster_silent	869	chr4	15152200	0.671418
NEGCTL_inter_cluster_silent	869	chr8	73893000	0.339881
NEGCTL_inter_cluster_silent	869	chr11	66917400	0.801084
NEGCTL_inter_cluster_silent	869	chr9	80428600	0.342809
NEGCTL_inter_cluster_silent	869	chr5	37376200	0.797965
NEGCTL_inter_cluster_silent	869	chr8	101448400	0.699477
NEGCTL_inter_cluster_silent	869	chr7	76699800	0.939591
NEGCTL_inter_cluster_silent	869	chr6	93457800	0.86682
NEGCTL_inter_cluster_silent	869	chr10	104996200	0.0440697
NEGCTL_inter_cluster_silent	869	chr16	71752200	0.85864
NEGCTL_inter_cluster_silent	869	chr17	80521200	0.129252
NEGCTL_inter_cluster_silent	869	chr8	64773800	0.00898747
NEGCTL_inter_cluster_silent	869	chr12	29733800	0.378763
NEGCTL_inter_cluster_silent	869	chr15	33000000	0.0118264
NEGCTL_inter_cluster_silent	869	chr10	5934000	0.82915
NEGCTL_inter_cluster_silent	869	chr1	22866400	0.436673
NEGCTL_inter_cluster_silent	869	chr15	84913000	0.593213
NEGCTL_inter_cluster_silent	869	chr4	9322800	0.516854
NEGCTL_inter_cluster_silent	869	chr5	74196200	0.593213
NEGCTL_inter_cluster_silent	869	chr5	26555400	0.943797
NEGCTL_inter_cluster_silent	869	chr13	1818000	1
NEGCTL_inter_cluster_silent	869	chr15	72862000	0.975464
NEGCTL_inter_cluster_silent	869	chr6	127714600	0.00137475
NEGCTL_inter_cluster_silent	869	chr3	38215800	0.498962
NEGCTL_inter_cluster_silent	869	chr2	109505000	0.79548
NEGCTL_inter_cluster_silent	869	chr6	74827400	0.0438026
NEGCTL_inter_cluster_silent	869	chr19	58220600	0.817446
NEGCTL_inter_cluster_silent	869	chr12	51317800	0.00101324
NEGCTL_inter_cluster_silent	869	chr11	38277400	0.799911
NEGCTL_inter_cluster_silent	869	chr11	91418800	0.891333
NEGCTL_inter_cluster_silent	869	chr9	48252600	0.346888
NEGCTL_inter_cluster_silent	869	chr1	131702800	0.306031
NEGCTL_inter_cluster_silent	869	chr8	27346400	0.828718
NEGCTL_inter_cluster_silent	869	chr3	113908600	0.855363
NEGCTL_inter_cluster_silent	869	chr15	17745000	0.949734
NEGCTL_inter_cluster_silent	869	chr19	58699600	0.551881
NEGCTL_inter_cluster_silent	869	chr15	57374200	0.00345427
NEGCTL_inter_cluster_silent	869	chr19	39574600	0.724187
NEGCTL_inter_cluster_silent	869	chr7	20875400	1
NEGCTL_inter_cluster_silent	869	chr6	48942400	0.46033
NEGCTL_inter_cluster_silent	869	chr13	9825800	0.59394
NEGCTL_inter_cluster_silent	869	chr7	69450600	0.398002
NEGCTL_inter_cluster_silent	869	chr2	85725800	0.780376
NEGCTL_inter_cluster_silent	869	chr3	38889400	0.343035
NEGCTL_inter_cluster_silent	869	chr1	176604600	0.405131
NEGCTL_inter_cluster_silent	869	chr4	30105800	0.207884
NEGCTL_inter_cluster_silent	869	chr10	38015800	0.391568
NEGCTL_inter_cluster_silent	869	chr14	90096600	0.634765
NEGCTL_inter_cluster_silent	869	chr2	89655200	0.706887
NEGCTL_inter_cluster_silent	869	chr4	131463600	0.179816
NEGCTL_inter_cluster_silent	869	chr9	104537200	0.259047
NEGCTL_inter_cluster_silent	869	chr9	50710200	0.400519
NEGCTL_inter_cluster_silent	869	chr13	80583000	0.799165
NEGCTL_inter_cluster_silent	869	chr1	141509400	0.891333
NEGCTL_inter_cluster_silent	869	chr8	47688000	0.82241
NEGCTL_inter_cluster_silent	869	chr5	140726200	0.649673
NEGCTL_inter_cluster_silent	869	chr10	109977600	0.495333
NEGCTL_inter_cluster_silent	869	chr13	82950400	0.00934207
NEGCTL_inter_cluster_silent	869	chr10	111214000	0.74224
NEGCTL_inter_cluster_silent	869	chr17	29143400	0.474907
NEGCTL_inter_cluster_silent	869	chr15	61031600	0.00406241
NEGCTL_inter_cluster_silent	869	chr5	88610000	0.288624
NEGCTL_inter_cluster_silent	869	chr8	64552200	0.0306248
NEGCTL_inter_cluster_silent	869	chr2	4664600	0.0148492
NEGCTL_inter_cluster_silent	869	chr17	37591400	0.590777
NEGCTL_inter_cluster_silent	869	chr9	48679800	0.883852
NEGCTL_inter_cluster_silent	869	chr5	26873400	0.672172
NEGCTL_inter_cluster_silent	869	chr3	4016000	0.625968
NEGCTL_inter_cluster_silent	869	chr17	65338200	0.549559
NEGCTL_inter_cluster_silent	869	chr5	67814200	0.699028
NEGCTL_inter_cluster_silent	869	chr14	70546000	0.958371
NEGCTL_inter_cluster_silent	869	chr4	1456000	1
NEGCTL_inter_cluster_silent	869	chr11	64171800	0.418697
NEGCTL_inter_cluster_silent	869	chr19	39049800	0.423497
NEGCTL_inter_cluster_silent	869	chr9	109347600	0.305916
NEGCTL_inter_cluster_silent	869	chr13	57347000	0.789369
NEGCTL_inter_cluster_silent	869	chr17	48698800	0.727627
NEGCTL_inter_cluster_silent	869	chr18	65280000	0.187953
NEGCTL_inter_cluster_silent	869	chr12	55023000	0.727831
NEGCTL_inter_cluster_silent	869	chr2	157468400	0.321771
NEGCTL_inter_cluster_silent	869	chr13	97026200	0.40355
NEGCTL_inter_cluster_silent	869	chr8	56684600	0.964044
NEGCTL_inter_cluster_silent	869	chr9	52009200	0.838707
NEGCTL_inter_cluster_silent	869	chr19	58937400	0.626741
NEGCTL_inter_cluster_silent	869	chr5	124123000	1
NEGCTL_inter_cluster_silent	869	chr13	88173800	0.794614
NEGCTL_inter_cluster_silent	869	chr6	827800	1
NEGCTL_inter_cluster_silent	869	chr1	24590200	7.68311e-09
NEGCTL_inter_cluster_silent	869	chr19	29760000	0.35719
NEGCTL_inter_cluster_silent	869	chr10	42532800	0.0481573
NEGCTL_inter_cluster_silent	869	chr7	141936200	0.534417
NEGCTL_inter_cluster_silent	869	chr12	77645600	0.522116
NEGCTL_inter_cluster_silent	869	chr8	11456800	0.787439
NEGCTL_inter_cluster_silent	869	chr12	32250800	0.020664
NEGCTL_inter_cluster_silent	869	chr15	96032600	0.487678
NEGCTL_inter_cluster_silent	869	chr1	10834600	0.180519
NEGCTL_inter_cluster_silent	869	chr1	73036800	0.971299
NEGCTL_inter_cluster_silent	869	chr2	169492200	0.773036
NEGCTL_inter_cluster_silent	869	chr11	82389400	0.501778
NEGCTL_inter_cluster_silent	869	chr12	1105200	1
NEGCTL_inter_cluster_silent	869	chr13	104037800	0.96413
NEGCTL_inter_cluster_silent	869	chr12	45601800	0.783917
NEGCTL_inter_cluster_silent	869	chr4	8046800	0.889034
NEGCTL_inter_cluster_silent	869	chr9	29263000	0.876456
NEGCTL_inter_cluster_silent	869	chr1	167352800	0.490741
NEGCTL_inter_cluster_silent	869	chr10	34510400	0.816098
NEGCTL_inter_cluster_silent	869	chr1	131804000	0.503454
NEGCTL_inter_cluster_silent	869	chr6	104527600	0.799165
NEGCTL_inter_cluster_silent	869	chr11	109215600	0.767018
NEGCTL_inter_cluster_silent	869	chr4	64894800	0.811326
NEGCTL_inter_cluster_silent	869	chr6	127126000	0.77851
NEGCTL_inter_cluster_silent	869	chr15	93813200	0.372935
NEGCTL_inter_cluster_silent	869	chr14	37141600	0.0129576
NEGCTL_inter_cluster_silent	869	chr6	17402800	0.0341398
NEGCTL_inter_cluster_silent	869	chr16	27115000	0.874198
NEGCTL_inter_cluster_silent	869	chr3	108454400	0.476457
NEGCTL_inter_cluster_silent	869	chr5	13470400	0.292225
NEGCTL_inter_cluster_silent	869	chr11	51795400	0.963973
NEGCTL_inter_cluster_silent	869	chr19	49582000	0.192674
NEGCTL_inter_cluster_silent	869	chr5	117066200	0.872494
NEGCTL_inter_cluster_silent	869	chr2	74457400	2.08274e-05
NEGCTL_inter_cluster_silent	869	chr14	23580800	0.251541
NEGCTL_inter_cluster_silent	869	chr11	121064000	4.05296e-05
NEGCTL_inter_cluster_silent	869	chr14	48820200	0.330781
NEGCTL_inter_cluster_silent	869	chr17	21174000	0.0720983
NEGCTL_inter_cluster_silent	869	chr2	90511000	0.0181071
NEGCTL_inter_cluster_silent	869	chr6	12711200	0.0912785
NEGCTL_inter_cluster_silent	869	chr3	10725800	0.900762
NEGCTL_inter_cluster_silent	869	chr1	59158400	0.635693
NEGCTL_inter_cluster_silent	869	chr9	56781200	0.580457
NEGCTL_inter_cluster_silent	869	chr5	67889400	0.426801
NEGCTL_inter_cluster_silent	869	chr18	38091800	0.444455
NEGCTL_inter_cluster_silent	869	chr13	65003200	0.00731807
NEGCTL_inter_cluster_silent	869	chr5	52981400	0.787439
NEGCTL_inter_cluster_silent	869	chr4	139785400	0.77435
NEGCTL_inter_cluster_silent	869	chr5	134809000	0.33547
NEGCTL_inter_cluster_silent	869	chr8	117336800	1
NEGCTL_inter_cluster_silent	869	chr13	25816000	0.654054
NEGCTL_inter_cluster_silent	869	chr9	73654000	0.332256
NEGCTL_inter_cluster_silent	869	chr5	129588000	0.638758
NEGCTL_inter_cluster_silent	869	chr5	36954200	0.575572
NEGCTL_inter_cluster_silent	869	chr3	55694600	0.0562356
NEGCTL_inter_cluster_silent	869	chr5	132507200	0.00481428
NEGCTL_inter_cluster_silent	869	chr8	32770400	0.284092
NEGCTL_inter_cluster_silent	869	chr12	95082400	0.778954
NEGCTL_inter_cluster_silent	869	chr7	124756400	0.741918
NEGCTL_inter_cluster_silent	869	chr19	29159600	0.540811
NEGCTL_inter_cluster_silent	869	chr11	31445200	0.508236
NEGCTL_inter_cluster_silent	869	chr17	76787400	0.203615
NEGCTL_inter_cluster_silent	869	chr12	56692200	0.742467
NEGCTL_inter_cluster_silent	869	chr8	24355200	0.59394
NEGCTL_inter_cluster_silent	869	chr2	77862800	0.513087
NEGCTL_inter_cluster_silent	869	chr18	58853200	0.660784
NEGCTL_inter_cluster_silent	869	chr10	121565800	0.599933
NEGCTL_inter_cluster_silent	869	chr1	84560200	0.304656
NEGCTL_inter_cluster_silent	869	chr18	66867800	0.721234
NEGCTL_inter_cluster_silent	869	chr1	20606600	0.360922
NEGCTL_inter_cluster_silent	869	chr4	89517800	0.356152
NEGCTL_inter_cluster_silent	869	chr7	10147200	0.16849
NEGCTL_inter_cluster_silent	869	chr10	103255800	0.434273
NEGCTL_inter_cluster_silent	869	chr1	61329200	0.537201
NEGCTL_inter_cluster_silent	869	chr2	115441800	0.174088
NEGCTL_inter_cluster_silent	869	chr1	75248800	0.0526995
NEGCTL_inter_cluster_silent	869	chr11	54753400	0.555367
NEGCTL_inter_cluster_silent	869	chr5	74492200	0.0807832
NEGCTL_inter_cluster_silent	869	chr7	57557200	0.570458
NEGCTL_inter_cluster_silent	869	chr1	56692800	0.39276
NEGCTL_inter_cluster_silent	869	chr16	11272600	0.801539
NEGCTL_inter_cluster_silent	869	chr1	21649000	0.0592925
NEGCTL_inter_cluster_silent	869	chr10	66492400	0.580845
NEGCTL_inter_cluster_silent	869	chr5	62259200	0.862643
NEGCTL_inter_cluster_silent	869	chr12	51760600	0.60389
NEGCTL_inter_cluster_silent	869	chr15	55025600	0.81715
NEGCTL_inter_cluster_silent	869	chr5	39452200	0.0562356
NEGCTL_inter_cluster_silent	869	chr4	142687200	0.679942
NEGCTL_inter_cluster_silent	869	chr11	58692200	0.239649
NEGCTL_inter_cluster_silent	869	chr4	116017600	0.539726
NEGCTL_inter_cluster_silent	869	chr17	31213400	0.781961
NEGCTL_inter_cluster_silent	869	chr1	96548800	0.812519
NEGCTL_inter_cluster_silent	869	chr11	55981600	0.330781
NEGCTL_inter_cluster_silent	869	chr2	109650800	0.65117
DJ_RC	258	chr12	78575600	0.200909
DJ_RC	258	chr15	45363800	0.237538
DJ_RC	258	chr11	25048400	0.12372
DJ_RC	258	chr19	5891200	1
DJ_RC	258	chr13	86513200	1
DJ_RC	258	chr2	152795000	1
DJ_RC	258	chr17	60810800	0.741819
DJ_RC	258	chr15	56735400	0.846475
DJ_RC	258	chr4	69092800	0.505119
DJ_RC	258	chr8	114179600	0.807625
DJ_RC	258	chr15	7393400	0.495169
DJ_RC	258	chr9	21118800	0.749622
DJ_RC	258	chr6	112962200	1
DJ_RC	258	chr18	40263800	0.941123
DJ_RC	258	chr12	106653600	0.147575
DJ_RC	258	chr3	58247200	0.802325
DJ_RC	258	chr1	91058000	1
DJ_RC	258	chr3	108978400	0.781675
DJ_RC	258	chr13	44270800	0.089036
DJ_RC	258	chr5	146191000	1
DJ_RC	258	chr6	12111600	0.31
DJ_RC	258	chr3	75342200	1
DJ_RC	258	chr2	125044200	0.611091
DJ_RC	258	chr4	74167200	0.427412
DJ_RC	258	chr9	116912200	0.540637
DJ_RC	258	chr15	45799000	0.720806
DJ_RC	258	chr11	11930800	1
DJ_RC	258	chr15	32856000	0.728968
DJ_RC	258	chr12	100657600	0.404119
DJ_RC	258	chr5	59152000	0.7873
DJ_RC	258	chr11	77570400	0.785875
DJ_RC	258	chr3	22920600	1
DJ_RC	258	chr1	155168400	0.771401
DJ_RC	258	chr9	97668800	0.803105
DJ_RC	258	chr11	33814200	0.273738
DJ_RC	258	chr7	113058400	0.857457
DJ_RC	258	chr8	5049800	1
DJ_RC	258	chr2	25657600	0.356626
DJ_RC	258	chr9	81057600	0.745877
DJ_RC	258	chr8	61136400	0.798841
DJ_RC	258	chr13	69144200	1
DJ_RC	258	chr8	82265600	0.896739
DJ_RC	258	chr8	102745400	0.638139
DJ_RC	258	chr1	59266600	0.191719
DJ_RC	258	chr7	142105800	0.569566
DJ_RC	258	chr7	31375000	0.701073
DJ_RC	258	chr15	3986400	0.503806
DJ_RC	258	chr1	45722000	0.475489
DJ_RC	258	chr4	143457800	0.446737
DJ_RC	258	chr9	36809600	0.819767
DJ_RC	258	chr8	65529600	0.741819
DJ_RC	258	chr9	97056800	1
DJ_RC	258	chr7	61103800	0.734714
DJ_RC	258	chr3	129717800	0.410266
DJ_RC	258	chr1	21032600	1
DJ_RC	258	chr13	11135400	0.628669
DJ_RC	258	chr7	104340800	0.0757002
DJ_RC	258	chr10	21167200	0.0028355
DJ_RC	258	chr2	90327000	1
DJ_RC	258	chr7	100935200	0.210484
DJ_RC	258	chr6	35843200	0.781164
DJ_RC	258	chr9	37449600	0.929514
DJ_RC	258	chr6	142987000	0.391017
DJ_RC	258	chr2	16079600	0.525238
DJ_RC	258	chr18	33288200	1
DJ_RC	258	chr11	110395400	1
DJ_RC	258	chr4	119253000	1
DJ_RC	258	chr11	96224000	0.109533
DJ_RC	258	chr4	70128800	1
DJ_RC	258	chr2	81778600	1
DJ_RC	258	chr7	131101400	0.156292
DJ_RC	258	chr3	114986200	0.446737
DJ_RC	258	chr14	38205600	0.70882
DJ_RC	258	chr3	73870200	0.464998
DJ_RC	258	chr13	102615400	0.502546
DJ_RC	258	chr11	80690200	0.595619
DJ_RC	258	chr9	53558800	0.808657
DJ_RC	258	chr14	11754600	1
DJ_RC	258	chr2	118133000	0.582213
DJ_RC	258	chr7	114332400	0.394941
DJ_RC	258	chr10	5658400	0.202774
DJ_RC	258	chr5	100437400	1
DJ_RC	258	chr2	26503000	1
DJ_RC	258	chr14	99158000	0.759522
DJ_RC	258	chr17	16251000	0.741819
DJ_RC	258	chr14	55891200	0.801379
DJ_RC	258	chr14	43660200	0.0209922
DJ_RC	258	chr1	29527400	0.583433
DJ_RC	258	chr10	125205200	0.183824
DJ_RC	258	chr12	8054400	0.850719
DJ_RC	258	chr10	11160400	0.258706
DJ_RC	258	chr10	57794600	0.0690381
DJ_RC	258	chr14	116838000	1
